_id;name;wikiUrl;race;birth;gender;death;hair;height;realm;spouse
5cd99d4bde30eff6ebccfdbb;Nob;http://lotr.wikia.com//wiki/Nob;Hobbit;Late ,Third Age;Male;;;;;
5cd99d4bde30eff6ebccfdbc;Narmacil II;http://lotr.wikia.com//wiki/Narmacil_II;Human;TA 1684;Male;TA 1856;;;;Unnamed wife
5cd99d4bde30eff6ebccfdbd;Náin I;http://lotr.wikia.com//wiki/N%C3%A1in_I;Dwarf;TA 1832;Male;TA 1981;;;Khazad-dûm;Unnamed wife
5cd99d4bde30eff6ebccfdbe;Náin II;http://lotr.wikia.com//wiki/N%C3%A1in_II;Dwarf;TA 2338;Male;TA 2585;;;Grey Mountains;Unnamed wife
5cd99d4bde30eff6ebccfdbf;Náli;http://lotr.wikia.com//wiki/N%C3%A1li;Dwarf;Late ,Third Age;Male;TA 2994;;;;
5cd99d4bde30eff6ebccfdc0;Nár;http://lotr.wikia.com//wiki/N%C3%A1r;Dwarf;Late ,Third Age;Male;Late Third Age;;;;
5cd99d4bde30eff6ebccfdc1;Númendil;http://lotr.wikia.com//wiki/N%C3%BAmendil;Human;Late Second Age;Male;SA 3065;;;;Unnamed wife
5cd99d4bde30eff6ebccfdc2;Núneth;http://lotr.wikia.com//wiki/N%C3%BAneth;Human;Early ,Second Age;Female;;;;;Beregar
5cd99d4bde30eff6ebccfdc3;Nurwë;http://lotr.wikia.com//wiki/Nurw%C3%AB;Elf;Perhaps ,Firstborn;;;;;;
5cd99d4bde30eff6ebccfdc4;Nori;http://lotr.wikia.com//wiki/Nori;Dwarf;TA 2837;Male;;;;;
5cd99d4bde30eff6ebccfdc5;Náin (father of Dáin II Ironfoot);http://lotr.wikia.com//wiki/N%C3%A1in_(father_of_D%C3%A1in_II_Ironfoot);Dwarf;TA 2665;Male;TA 2799;;;;Unnamed wife
5cd99d4bde30eff6ebccfdc6;Old Noakes;http://lotr.wikia.com//wiki/Old_Noakes;Hobbit;TA 2923;Male;Early ,Fourth Age;;;;Unnamed wife
5cd99d4bde30eff6ebccfdc7;Olwë;http://lotr.wikia.com//wiki/Olw%C3%AB;Elf;Possibly Firstborn;Male;Still Alive;Silver;;Tol Eressëa,Alqualondë;Unnamed Wife
5cd99d4bde30eff6ebccfdc8;Orchaldor;http://lotr.wikia.com//wiki/Orchaldor;Human;Sometime before ,SA 799;Male;;;;;Ailinel
5cd99d4bde30eff6ebccfdc9;Ondoher;http://lotr.wikia.com//wiki/Ondoher;Human;TA 1787;Male;TA 1944;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfdca;Ori;http://lotr.wikia.com//wiki/Ori;Dwarf;TA 2865;Male;TA 2994;;;;
5cd99d4bde30eff6ebccfdcb;Orodreth;http://lotr.wikia.com//wiki/Orodreth;Elf;YT;Male;FA 495 ,Battle of Tumhalad;Golden;;Nargothrond;Unnamed wife
5cd99d4bde30eff6ebccfdcc;Orodreth (Steward);http://lotr.wikia.com//wiki/Orodreth_(Steward);Human;TA 2576;Male;TA 2685;;;;Unnamed wife
5cd99d4bde30eff6ebccfdcd;Oromendil;http://lotr.wikia.com//wiki/Oromendil;Human;SA 382;Male;;;;;
5cd99d4bde30eff6ebccfdce;Ohtar;http://lotr.wikia.com//wiki/Ohtar;Human;Late ,Second Age;Male;;;;;
5cd99d4bde30eff6ebccfdcf;Ostoher;http://lotr.wikia.com//wiki/Ostoher;Human;TA 222;Male;TA 492;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfdd0;Orophin;http://lotr.wikia.com//wiki/Orophin;Elf;;Male;;;;;
5cd99d4bde30eff6ebccfdd1;Pelendur;http://lotr.wikia.com//wiki/Pelendur;Human;TA 1879;Male;TA 1998;;;;
5cd99d4bde30eff6ebccfdd2;Mrs. Proudfoot;http://lotr.wikia.com//wiki/Mrs._Proudfoot;Hobbit;Late ,Third Age;Female;;;;;Odo Proudfoot
5cd99d4bde30eff6ebccfdd3;Pengolodh;http://lotr.wikia.com//wiki/Pengolodh;Elf;Early ,First Age;Male;;;Tallest of the Elves of Gondolin;;
5cd99d4bde30eff6ebccfdd4;Otho Sackville-Baggins;http://lotr.wikia.com//wiki/Otho_Sackville-Baggins;Hobbit;TA 2910;Male;TA 3012;;"1.22m (4'0"")";;Lobelia Sackville-Baggins
5cd99d4bde30eff6ebccfdd5;Odo Proudfoot;http://lotr.wikia.com//wiki/Odo_Proudfoot;Hobbit;TA 2904;Male;TA 3005;Brown Gray (movie);;;Mrs. Proudfoot
5cd99d4bde30eff6ebccfdd6;Radhruin;http://lotr.wikia.com//wiki/Radhruin;Human;Late ,First Age;Male;FA 460;;;;
5cd99d4bde30eff6ebccfdd7;Oropher;http://lotr.wikia.com//wiki/Oropher;Elf;First Age;Male;SA 3434;;;Woodland Realm;Unnamed wife
5cd99d4bde30eff6ebccfdd8;Ragnir;http://lotr.wikia.com//wiki/Ragnir;Human;Late ,First Age;Male;Late First Age;;;;
5cd99d4bde30eff6ebccfdd9;Ragnor;http://lotr.wikia.com//wiki/Ragnor;Human;Mid ,First Age;Male;FA 460;;;;
5cd99d4bde30eff6ebccfdda;Rían;http://lotr.wikia.com//wiki/R%C3%ADan;Human;FA 450;Female;FA 473;;;;Huor
5cd99d4bde30eff6ebccfddb;Rían (Gondor);http://lotr.wikia.com//wiki/R%C3%ADan_(Gondor);Human;c. T.A. 2328;Female;;;;;Unnamed husband
5cd99d4bde30eff6ebccfddc;Rowan Greenhand;http://lotr.wikia.com//wiki/Rowan_Greenhand;Hobbit;TA 2849;Male;Late ,Third Age;;;Shire;Belba Baggins
5cd99d4bde30eff6ebccfddd;Rudigar Bolger;http://lotr.wikia.com//wiki/Rudigar_Bolger;Hobbit;SR 1255;Male;SR 1348;;;Bree;Belba Baggins
5cd99d4bde30eff6ebccfdde;Rufus Burrows;http://lotr.wikia.com//wiki/Rufus_Burrows;Hobbit;;Male;;;;;Asphodel Brandybuck
5cd99d4bde30eff6ebccfddf;Rómendacil I;http://lotr.wikia.com//wiki/R%C3%B3mendacil_I;Human;TA 310;Male;TA 541;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfde0;Lobelia Sackville-Baggins;http://lotr.wikia.com//wiki/Lobelia_Sackville-Baggins;Hobbit;TA 2918;Female;TA 3020;;"1.17m (3'10"")";;Otho Sackville-Baggins
5cd99d4bde30eff6ebccfde1;Rúmil (Noldo);http://lotr.wikia.com//wiki/R%C3%BAmil_(Noldo);Elf;YT;Male;;;;;
5cd99d4bde30eff6ebccfde2;Lotho Sackville-Baggins;http://lotr.wikia.com//wiki/Lotho_Sackville-Baggins;Hobbit;TA 2964;Male;TA 3019;Sandy;"1.22m (4'0"") ";;
5cd99d4bde30eff6ebccfde3;Sadoc Brandybuck;http://lotr.wikia.com//wiki/Sadoc_Brandybuck;Hobbit;SR 1179;Male;;;;;Unnamed wife
5cd99d4bde30eff6ebccfde4;Sador;http://lotr.wikia.com//wiki/Sador;Human;about ,FA 430;Male;FA 495;;;;None known
5cd99d4bde30eff6ebccfde5;Saelon;http://lotr.wikia.com//wiki/Saelon;Human;Fourth Age;Male;;;;;
5cd99d4bde30eff6ebccfde6;Rúmil of Lórien;http://lotr.wikia.com//wiki/R%C3%BAmil_of_L%C3%B3rien;Elf;;Male;;;;;
5cd99d4bde30eff6ebccfde7;Sagroth;http://lotr.wikia.com//wiki/Sagroth;Human;;Male;;;;;
5cd99d4bde30eff6ebccfde8;Rómendacil II;http://lotr.wikia.com//wiki/R%C3%B3mendacil_II;Human;TA 1126;Male;TA 1366;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfde9;Silmariën;http://lotr.wikia.com//wiki/Silmari%C3%ABn;Human;SA 521;Female;;;;;Elatan
5cd99d4bde30eff6ebccfdea;Sangahyando;http://lotr.wikia.com//wiki/Sangahyando;Human;Mid-,Third Age;Male;;;;;
5cd99d4bde30eff6ebccfdeb;Siriondil;http://lotr.wikia.com//wiki/Siriondil;Human;TA 570;Male;TA 830;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfdec;Saradas Brandybuck;http://lotr.wikia.com//wiki/Saradas_Brandybuck;Hobbit;SR 1308;Male;SR 1407;;;;
5cd99d4bde30eff6ebccfded;Robin Smallburrow;http://lotr.wikia.com//wiki/Robin_Smallburrow;Hobbit;Late ,Third Age;Male;;;;;
5cd99d4bde30eff6ebccfdee;Soronto;http://lotr.wikia.com//wiki/Soronto;Human;SA 799;Male;Early ,Second Age;;;;
5cd99d4bde30eff6ebccfdef;Morwen Steelsheen;http://lotr.wikia.com//wiki/Morwen_Steelsheen;Human;TA 2922;Female;;Dark;Tall;Rohan;Thengel
5cd99d4bde30eff6ebccfdf0;Tar-Alcarin;http://lotr.wikia.com//wiki/Tar-Alcarin;Human;SA 2406;Male;SA 2737;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfdf1;Ted Sandyman;http://lotr.wikia.com//wiki/Ted_Sandyman;Hobbit;TA 2920;Male;FO 50;;;;
5cd99d4bde30eff6ebccfdf2;Tar-Aldarion;http://lotr.wikia.com//wiki/Tar-Aldarion;Human;SA 700;Male;SA 1098;;;Númenor;Erendis
5cd99d4bde30eff6ebccfdf3;Tar-Amandil;http://lotr.wikia.com//wiki/Tar-Amandil;Human;SA 192;Male;SA 603;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfdf4;Tar-Ancalimon;http://lotr.wikia.com//wiki/Tar-Ancalimon;Human;SA 1986;Male;SA 2386;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfdf5;Tar-Anárion;http://lotr.wikia.com//wiki/Tar-An%C3%A1rion;Human;SA 1003;Male;SA 1404;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfdf6;Tar-Ardamin;http://lotr.wikia.com//wiki/Tar-Ardamin;Human;SA 2618;Male;SA 2899;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfdf7;Tar-Atanamir;http://lotr.wikia.com//wiki/Tar-Atanamir;Human;SA 1800;Male;SA 2221;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfdf8;Tar-Calmacil;http://lotr.wikia.com//wiki/Tar-Calmacil;Human;SA 2516;Male;SA 2825;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfdf9;Tar-Ciryatan;http://lotr.wikia.com//wiki/Tar-Ciryatan;Human;SA 1634;Male;SA 2035;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfdfa;Tar-Elendil;http://lotr.wikia.com//wiki/Tar-Elendil;Human;SA 350;Male;SA 751;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfdfb;Tar-Ancalimë;http://lotr.wikia.com//wiki/Tar-Ancalim%C3%AB;Human;SA 873;Female;SA 1285;;;Númenor;Hallacar
5cd99d4bde30eff6ebccfdfc;Tar-Palantir;http://lotr.wikia.com//wiki/Tar-Palantir;Human;SA 3035;Male;SA 3255;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfdfd;Tar-Súrion;http://lotr.wikia.com//wiki/Tar-S%C3%BArion;Human;SA 1174;Male;SA 1574;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfdfe;Tar-Minastir;http://lotr.wikia.com//wiki/Tar-Minastir;Human;SA 1474;Male;SA 1873;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfdff;Tar-Míriel;http://lotr.wikia.com//wiki/Tar-M%C3%ADriel;Human;SA 3117;Female;SA 3319;;;Númenor;Ar-Pharazôn
5cd99d4bde30eff6ebccfe00;Tar-Telperiën;http://lotr.wikia.com//wiki/Tar-Telperi%C3%ABn;Human;SA 1320;Female;SA 1731;;;Númenor;
5cd99d4bde30eff6ebccfe01;Tar-Vanimeldë;http://lotr.wikia.com//wiki/Tar-Vanimeld%C3%AB;Human;SA 2277;Female;SA 2637;;;Númenor;Herucalmo
5cd99d4bde30eff6ebccfe02;Tarannon Falastur;http://lotr.wikia.com//wiki/Tarannon_Falastur;Human;TA 654;Male;TA 913;;;Gondor;Berúthiel
5cd99d4bde30eff6ebccfe03;Tar-Telemmaitë;http://lotr.wikia.com//wiki/Tar-Telemmait%C3%AB;Human;SA 2136;Male;SA 2526;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfe04;Tarcil;http://lotr.wikia.com//wiki/Tarcil;Human;TA 280;Male;TA 515;;;Arnor;Unnamed wife
5cd99d4bde30eff6ebccfe05;Tar-Meneldur;http://lotr.wikia.com//wiki/Tar-Meneldur;Human;SA 543;Male;SA 942;;;Númenor;Almarian
5cd99d4bde30eff6ebccfe06;Targon;http://lotr.wikia.com//wiki/Targon;Human;Late ,Third Age;Male;;;;;
5cd99d4bde30eff6ebccfe07;Tata;http://lotr.wikia.com//wiki/Tata;Elf;Unknown, awakened in the ,Years of the Trees;Male;;;;;Tatië
5cd99d4bde30eff6ebccfe08;Tatië;http://lotr.wikia.com//wiki/Tati%C3%AB;Elf;Unknown, awakened in the ,Years of the Trees;Female;;;;;Tata
5cd99d4bde30eff6ebccfe09;Tarciryan;http://lotr.wikia.com//wiki/Tarciryan;Human;After ,TA 654;Male;Before ,TA 913;;;;Unnamed wife
5cd99d4bde30eff6ebccfe0a;Telchar;http://lotr.wikia.com//wiki/Telchar;Dwarf;First Age;Male;First Age;;;;
5cd99d4bde30eff6ebccfe0b;Telemnar;http://lotr.wikia.com//wiki/Telemnar;Human;TA 1516;Male;TA 1636;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfe0c;Telumehtar;http://lotr.wikia.com//wiki/Telumehtar;Human;TA 1632;Male;TA 1850;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfe0d;The King of the Dead;http://lotr.wikia.com//wiki/The_King_of_the_Dead;Human;Second Age;Male;Sometime after the ,War of the Last Alliance;;Tall;White Mountains,Paths of the Dead;
5cd99d4bde30eff6ebccfe0e;Tarondor;http://lotr.wikia.com//wiki/Tarondor;Human;TA 1577;Male;TA 1798;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfe0f;Tarondor of Arnor;http://lotr.wikia.com//wiki/Tarondor_of_Arnor;Human;TA 372;Male;TA 602;;;Arnor;Unnamed wife
5cd99d4bde30eff6ebccfe10;User:Technobliterator/Showcase;http://lotr.wikia.com//wiki/User:Technobliterator/Showcase;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe11;Thengel;http://lotr.wikia.com//wiki/Thengel;Human;TA 2905;Male;TA 2980;;;Rohan;Morwen Steelsheen
5cd99d4bde30eff6ebccfe12;Thorondir;http://lotr.wikia.com//wiki/Thorondir;Human;TA 2782;Male;TA 2882;;;;Unnamed wife
5cd99d4bde30eff6ebccfe13;Thranduil;http://lotr.wikia.com//wiki/Thranduil;Elf;First Age;Male;Presumably departed to ,Aman;Golden;Tall;Woodland Realm,Mirkwood;Unnamed wife
5cd99d4bde30eff6ebccfe14;Thráin I;http://lotr.wikia.com//wiki/Thr%C3%A1in_I;Dwarf;TA 1934;Male;TA 2190;;;Khazad-dûm;Unnamed wife
5cd99d4bde30eff6ebccfe15;Thorin II Oakenshield;http://lotr.wikia.com//wiki/Thorin_II_Oakenshield;Dwarf;TA 2746;Male;November 23, TA 2941;;;Ered Luin;
5cd99d4bde30eff6ebccfe16;Thráin II;http://lotr.wikia.com//wiki/Thr%C3%A1in_II;Dwarf;TA 2644;Male;TA 2850;;;Lonely Mountain;Unnamed wife
5cd99d4bde30eff6ebccfe17;Thorin III Stonehelm;http://lotr.wikia.com//wiki/Thorin_III_Stonehelm;Dwarf;TA 2866;Male;FO 137,(aged 280);;;Lonely Mountain,Iron Hills;
5cd99d4bde30eff6ebccfe18;Thrór;http://lotr.wikia.com//wiki/Thr%C3%B3r;Dwarf;TA 2542;Male;TA 2790;Grey-white;;Grey Mountains,Lonely Mountain;Unnamed wife
5cd99d4bde30eff6ebccfe19;Théoden;http://lotr.wikia.com//wiki/Th%C3%A9oden;Human;TA 2948 ,Gondor;Male;March 15 ,3019;White with braids (book) Blonde (films);Tall;;Elfhild
5cd99d4bde30eff6ebccfe1a;Théodred;http://lotr.wikia.com//wiki/Th%C3%A9odred;Human;TA 2978;Male;February 25 ,3019;;;;
5cd99d4bde30eff6ebccfe1b;Tindómiel;http://lotr.wikia.com//wiki/Tind%C3%B3miel;Human;After ,SA 61;Female;Early ,Second Age;;;;
5cd99d4bde30eff6ebccfe1c;Thorin I;http://lotr.wikia.com//wiki/Thorin_I;Dwarf;TA 2035;Male;TA 2289;;;Lonely Mountain,Grey Mountains;Unnamed wife
5cd99d4bde30eff6ebccfe1d;Faramir Took I;http://lotr.wikia.com//wiki/Faramir_Took_I;Hobbit;FO 10;Male;FO 112;;;;Goldilocks Gardner
5cd99d4bde30eff6ebccfe1e;Isumbras Took I;http://lotr.wikia.com//wiki/Isumbras_Took_I;Hobbit;TA 2295;Male;TA 2398;;;;
5cd99d4bde30eff6ebccfe1f;Fortinbras Took II;http://lotr.wikia.com//wiki/Fortinbras_Took_II;Hobbit;TA 2878;Male;TA 2980;;;;Lalia Clayhanger
5cd99d4bde30eff6ebccfe20;Isumbras Took III;http://lotr.wikia.com//wiki/Isumbras_Took_III;Hobbit;TA 2666;Male;TA 2759;;;;Unnamed wife
5cd99d4bde30eff6ebccfe21;Adalgrim Took;http://lotr.wikia.com//wiki/Adalgrim_Took;Hobbit;TA 2880;Male;TA 2982;;;;Unnamed wife
5cd99d4bde30eff6ebccfe22;Adamanta (Chubb) Took;http://lotr.wikia.com//wiki/Adamanta_(Chubb)_Took;Hobbit;TA 2817;Female;TA 2923;;;;"Gerontius ""The Old"" Took"
5cd99d4bde30eff6ebccfe23;Isengrim Took II;http://lotr.wikia.com//wiki/Isengrim_Took_II;Hobbit;TA 2620;Male;TA 2722;;;;Unnamed wife
5cd99d4bde30eff6ebccfe24;Adelard Took;http://lotr.wikia.com//wiki/Adelard_Took;Hobbit;TA 2928;Male;FO 2;;;;Unnamed wife
5cd99d4bde30eff6ebccfe25;Ferumbras III Took;http://lotr.wikia.com//wiki/Ferumbras_III_Took;Hobbit;TA 2916;Male;TA 3015;;;;
5cd99d4bde30eff6ebccfe26;Bandobras Took;http://lotr.wikia.com//wiki/Bandobras_Took;Hobbit;TA 2701;Male;TA 2800;;"1.35m (4'5"")";;Unnamed wife
5cd99d4bde30eff6ebccfe27;Hildifons Took;http://lotr.wikia.com//wiki/Hildifons_Took;Hobbit;TA 2844;Male;;;;;
5cd99d4bde30eff6ebccfe28;Isembard Took;http://lotr.wikia.com//wiki/Isembard_Took;Hobbit;TA 2847;Male;TA 2946, (SR 1346;;;;
5cd99d4bde30eff6ebccfe29;Hildigrim Took;http://lotr.wikia.com//wiki/Hildigrim_Took;Hobbit;SR 1240;Male;SR 1341;;;;Rosa Baggins
5cd99d4bde30eff6ebccfe2a;Gerontius Took;http://lotr.wikia.com//wiki/Gerontius_Took;Hobbit;TA 2790;Male;TA 2920;;;;Adamanta Chubb
5cd99d4bde30eff6ebccfe2b;Hildibrand Took;http://lotr.wikia.com//wiki/Hildibrand_Took;Hobbit;TA 2849;Male;TA 2934;;;;
5cd99d4bde30eff6ebccfe2c;Paladin Took II;http://lotr.wikia.com//wiki/Paladin_Took_II;Hobbit;TA 2933;Male;FO 13;;;;Eglantine Banks
5cd99d4bde30eff6ebccfe2d;Pearl Took;http://lotr.wikia.com//wiki/Pearl_Took;Hobbit;TA 2975;Female;before ,FO 63;;;;
5cd99d4bde30eff6ebccfe2e;Peregrin Took;http://lotr.wikia.com//wiki/Peregrin_Took;Hobbit;TA 2990;Male;FO 65;Almost golden;"1.34m (4'5"")";;Diamond of Long Cleeve
5cd99d4bde30eff6ebccfe2f;Rosa (Baggins) Took;http://lotr.wikia.com//wiki/Rosa_(Baggins)_Took;Hobbit;SR 1256;Female;;;;;Hildigrim Took
5cd99d4bde30eff6ebccfe30;Sigismond Took;http://lotr.wikia.com//wiki/Sigismond_Took;Hobbit;TA 2890;Male;TA 2981;;;;Unnamed wife
5cd99d4bde30eff6ebccfe31;Turgon;http://lotr.wikia.com//wiki/Turgon;Elf;YT 1300;Male;FA 510;Dark;;Nevrast,Gondolin;Elenwë
5cd99d4bde30eff6ebccfe32;Turgon (Steward);http://lotr.wikia.com//wiki/Turgon_(Steward);Human;TA 2855;Male;TA 2953;;;;Unnamed wife
5cd99d4bde30eff6ebccfe33;Túrin;http://lotr.wikia.com//wiki/T%C3%BArin;Human;FA 464;Male;FA 499;Dark;Tall;;Nienor
5cd99d4bde30eff6ebccfe34;Tulkastor;http://lotr.wikia.com//wiki/Tulkastor;Elf;YT;Male;;;;;Unnamed wife
5cd99d4bde30eff6ebccfe35;Tuor;http://lotr.wikia.com//wiki/Tuor;Human;FA 472;Male;None;;;;
5cd99d4bde30eff6ebccfe36;Turambar;http://lotr.wikia.com//wiki/Turambar;Human;TA 397;Male;TA 667;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfe37;Uldor;http://lotr.wikia.com//wiki/Uldor;Human;Mid ,First Age;Male;FA 473;;;;
5cd99d4bde30eff6ebccfe38;Túrin II;http://lotr.wikia.com//wiki/T%C3%BArin_II;Human;TA 2815;Male;TA 2914;;;;Unnamed wife
5cd99d4bde30eff6ebccfe39;Ulfang;http://lotr.wikia.com//wiki/Ulfang;Human;Late ,First Age;Male;FA 473;;;;Unnamed wife
5cd99d4bde30eff6ebccfe3a;Ulfast;http://lotr.wikia.com//wiki/Ulfast;Human;Mid ,First Age;Male;FA 473;;;;
5cd99d4bde30eff6ebccfe3b;Ulbar;http://lotr.wikia.com//wiki/Ulbar;Human;Early ,Second Age;Male;Mid Second Age;;;;Unnamed wife
5cd99d4bde30eff6ebccfe3c;Túrin I;http://lotr.wikia.com//wiki/T%C3%BArin_I;Human;TA 2165;Male;TA 2278;;;;Unnamed wife
5cd99d4bde30eff6ebccfe3d;Urthel;http://lotr.wikia.com//wiki/Urthel;Human;Late ,First Age;Male;FA 460;;;;
5cd99d4bde30eff6ebccfe3e;Ulwarth;http://lotr.wikia.com//wiki/Ulwarth;Human;Mid ,First Age;Male;FA 473;;;;
5cd99d4bde30eff6ebccfe3f;Vairë (Elf);http://lotr.wikia.com//wiki/Vair%C3%AB_(Elf);Elf;YT;Female;;;;;Lindo
5cd99d4bde30eff6ebccfe40;Valacar;http://lotr.wikia.com//wiki/Valacar;Human;TA 1194;Male;TA 1432;;;Gondor;Vidumavi
5cd99d4bde30eff6ebccfe41;Valandil;http://lotr.wikia.com//wiki/Valandil;Human;SA 3430;Male;TA 249;;;Arnor;Unnamed wife
5cd99d4bde30eff6ebccfe42;Valandur;http://lotr.wikia.com//wiki/Valandur;Human;TA 462;Male;TA 652;;;Arnor;Unnamed wife
5cd99d4bde30eff6ebccfe43;Valandil of Andúnië;http://lotr.wikia.com//wiki/Valandil_of_And%C3%BAni%C3%AB;Human;Early ,Second Age;Male;Early ,Second Age;;;;
5cd99d4bde30eff6ebccfe44;Vidugavia;http://lotr.wikia.com//wiki/Vidugavia;Human;Mid-,Third Age;Male;;;;Rhovanion;Unnamed wife
5cd99d4bde30eff6ebccfe45;Vardamir Nólimon;http://lotr.wikia.com//wiki/Vardamir_N%C3%B3limon;Human;SA 61;Male;SA 471;;;Númenor;Unnamed wife
5cd99d4bde30eff6ebccfe46;Vardilmë;http://lotr.wikia.com//wiki/Vardilm%C3%AB;Human;SA 203;Female;Early ,Second Age;;;;
5cd99d4bde30eff6ebccfe47;Vidumavi;http://lotr.wikia.com//wiki/Vidumavi;Human;Before ,TA 1255;Female;TA 1344;;;;Valacar
5cd99d4bde30eff6ebccfe48;Vorondil;http://lotr.wikia.com//wiki/Vorondil;Human;TA 1919;Male;TA 2029;;;;Unnamed wife
5cd99d4bde30eff6ebccfe49;Voronwë;http://lotr.wikia.com//wiki/Voronw%C3%AB;Elf;First Age;Male;;;;;None known
5cd99d4bde30eff6ebccfe4a;Vëantur;http://lotr.wikia.com//wiki/V%C3%ABantur;Human;SA 425;Male;Early ,Second Age;;;;Unnamed wife
5cd99d4bde30eff6ebccfe4b;Walda;http://lotr.wikia.com//wiki/Walda;Human;TA 2780;Male;TA 2851;;;;Unnamed wife
5cd99d4bde30eff6ebccfe4c;Willie Banks;http://lotr.wikia.com//wiki/Willie_Banks;Hobbit;Late ,Third Age;Male;Early ,TA 3019;;;Bree;
5cd99d4bde30eff6ebccfe4d;Wiseman Gamwich;http://lotr.wikia.com//wiki/Wiseman_Gamwich;Hobbit;TA 2800;Male;;;;;Unnamed wife
5cd99d4bde30eff6ebccfe4e;Wulf I;http://lotr.wikia.com//wiki/Wulf_I;Human;Late ,Third Age;Male;TA 2759;;;Rohan;
5cd99d4bde30eff6ebccfe4f;Wídfara;http://lotr.wikia.com//wiki/W%C3%ADdfara;Human;Late-,Third Age;Male;Early-,Fourth Age;;;;Unnamed wife
5cd99d4bde30eff6ebccfe53;Írimë;http://lotr.wikia.com//wiki/%C3%8Drim%C3%AB;Elf;;;;;;;
5cd99d4bde30eff6ebccfe55;Óin;http://lotr.wikia.com//wiki/%C3%93in;Dwarf;;;;;;;
5cd99d4bde30eff6ebccfe56;Yávien;http://lotr.wikia.com//wiki/Y%C3%A1vien;Human;SA 371;Female;;;;;
5cd99d4bde30eff6ebccfe57;Dora Baggins;http://lotr.wikia.com//wiki/Dora_Baggins;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe58;Largo Baggins;http://lotr.wikia.com//wiki/Largo_Baggins;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe59;Mimosa (Bunce) Baggins;http://lotr.wikia.com//wiki/Mimosa_(Bunce)_Baggins;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe5a;Pansy Baggins;http://lotr.wikia.com//wiki/Pansy_Baggins;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe5b;Polo Baggins;http://lotr.wikia.com//wiki/Polo_Baggins;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe5c;Ponto Baggins I;http://lotr.wikia.com//wiki/Ponto_Baggins_I;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe5d;Bingo Baggins;http://lotr.wikia.com//wiki/Bingo_Baggins;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe5e;Chica (Chubb) Baggins;http://lotr.wikia.com//wiki/Chica_(Chubb)_Baggins;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe5f;Óin (King of Durin's Folk);http://lotr.wikia.com//wiki/%C3%93in_(King_of_Durin%27s_Folk);Dwarf;;;;;;;
5cd99d4bde30eff6ebccfe60;Prisca (Baggins) Bolger;http://lotr.wikia.com//wiki/Prisca_(Baggins)_Bolger;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe61;Rudibert Bolger;http://lotr.wikia.com//wiki/Rudibert_Bolger;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe62;Theobald Bolger;http://lotr.wikia.com//wiki/Theobald_Bolger;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe63;Adalgar Bolger;http://lotr.wikia.com//wiki/Adalgar_Bolger;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe64;Ruby (Bolger) Baggins;http://lotr.wikia.com//wiki/Ruby_(Bolger)_Baggins;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe65;Wilimar Bolger;http://lotr.wikia.com//wiki/Wilimar_Bolger;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe66;Camellia (Sackville) Baggins;http://lotr.wikia.com//wiki/Camellia_(Sackville)_Baggins;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe67;Everard Took;http://lotr.wikia.com//wiki/Everard_Took;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfe68;Gundahar Bolger;http://lotr.wikia.com//wiki/Gundahar_Bolger;Hobbit;;;;;;;
